,3_text.txt
thakaan,-2.6642291925215447e-06
thaki,-2.6642291925215447e-06
thaknah,-2.6642291925215447e-06
thakur,-5.3284583850430894e-06
thalassaemia,-2.6642291925215447e-06
thali,-5.3284583850430894e-06
thalwe,-2.6642291925215447e-06
tham,-5.3284583850430894e-06
thama,-2.6642291925215447e-06
than,-0.0003197075031025854
thana,-5.3284583850430894e-06
thand,-6.660572981303862e-05
thanda,-1.3321145962607725e-05
thandak,-2.6642291925215447e-06
thande,-2.6642291925215447e-06
thandh,-2.6642291925215447e-06
thandhiyon,-2.6642291925215447e-06
thandi,-1.598537515512927e-05
thane,-5.3284583850430894e-06
thank,-0.00011189762608590488
thankful,-5.3284583850430894e-06
thankfully,-2.6642291925215447e-06
thankgod,-2.6642291925215447e-06
thanks,-0.00015186106397372805
thanksgiving,-2.1313833540172358e-05
thanksprabhu,-2.6642291925215447e-06
thanksss,-2.6642291925215447e-06
thanksssssssssssssssssssss,-2.6642291925215447e-06
thanku,-2.3978062732693904e-05
thankuuuuuuuuuuuuuuuuuuuu,-2.6642291925215447e-06
thankyou,-5.3284583850430894e-06
thankyoudelhi,-7.992687577564635e-06
thankyoutimeshifting,-2.6642291925215447e-06
thannd,-2.6642291925215447e-06
thanq,-2.6642291925215447e-06
thanx,-2.1313833540172358e-05
thanxx,-2.6642291925215447e-06
thanxxx,-2.6642291925215447e-06
thap,-2.6642291925215447e-06
thapa,-2.6642291925215447e-06
thapad,-2.6642291925215447e-06
thapd,-2.6642291925215447e-06
thappad,-1.0656916770086179e-05
thaq,-2.6642291925215447e-06
tharafse,-2.6642291925215447e-06
tharak,-2.6642291925215447e-06
thard,-2.6642291925215447e-06
tharkan,-2.6642291925215447e-06
tharke,-2.6642291925215447e-06
tharki,-1.8649604347650815e-05
tharkichokro,-2.6642291925215447e-06
tharra,-2.6642291925215447e-06
that,-0.0017424058919090905
thatg,-2.6642291925215447e-06
thats,-7.19341881980817e-05
thatways,-2.6642291925215447e-06
thatz,-7.992687577564635e-06
thax,-2.6642291925215447e-06
thay,-1.598537515512927e-05
thcitizenconnect,-5.3284583850430894e-06
thdi,-2.6642291925215447e-06
the,-0.009972209867608143
theater,-1.3321145962607725e-05
theatre,-3.729920869530163e-05
theatres,-5.3284583850430894e-06
thebeckery,-2.6642291925215447e-06
thee,-2.664229192521545e-05
theek,-8.525533416068943e-05
theekse,-2.6642291925215447e-06
theen,-2.6642291925215447e-06
theg,-5.3284583850430894e-06
thegreatest,-2.6642291925215447e-06
thehindu,-2.6642291925215447e-06
thehre,-2.6642291925215447e-06
thei,-2.6642291925215447e-06
thein,-2.6642291925215447e-06
theindianexpress,-2.6642291925215447e-06
their,-0.0002557660024820683
thek,-7.992687577564635e-06
theka,-2.6642291925215447e-06
thekedaaro,-2.6642291925215447e-06
thekedar,-7.992687577564635e-06
thele,-2.6642291925215447e-06
them,-0.00027441560682971915
theme,-5.3284583850430894e-06
themselves,-2.9306521117736996e-05
then,-0.00044492627515109803
thenb,-2.6642291925215447e-06
thenga,-2.6642291925215447e-06
theo,-2.6642291925215447e-06
theorem,-2.6642291925215447e-06
theperfectstorm,-2.6642291925215447e-06
ther,-2.6642291925215447e-06
therator,-2.6642291925215447e-06
there,-0.00044759050434361954
thereafter,-2.6642291925215447e-06
therefore,-5.3284583850430894e-06
theres,-7.992687577564635e-06
thermacol,-2.6642291925215447e-06
thermal,-2.6642291925215447e-06
thermcol,-2.6642291925215447e-06
thermocol,-7.992687577564635e-06
thermocote,-2.6642291925215447e-06
theroux,-2.6642291925215447e-06
these,-0.00019448873105407279
thesesg,-2.6642291925215447e-06
thesisg,-2.6642291925215447e-06
thetre,-2.6642291925215447e-06
thetwitterati,-2.6642291925215447e-06
they,-0.0007672980074462049
theyclaim,-2.6642291925215447e-06
thfc,-2.6642291925215447e-06
thhak,-2.6642291925215447e-06
thhe,-5.3284583850430894e-06
thhey,-7.992687577564635e-06
thi,-0.0009644509676927993
thia,-2.6642291925215447e-06
thick,-7.992687577564635e-06
thigh,-2.6642291925215447e-06
thigs,-2.6642291925215447e-06
thii,-1.8649604347650815e-05
thik,-0.00014653260558868496
thikana,-2.6642291925215447e-06
thikane,-7.992687577564635e-06
thiking,-5.3284583850430894e-06
thikingskillsg,-2.6642291925215447e-06
thin,-5.3284583850430894e-06
thing,-0.0001838318142839866
thingrt,-2.6642291925215447e-06
things,-6.394150062051708e-05
think,-0.0004102912956483179
thinkin,-1.3321145962607725e-05
thinking,-8.525533416068943e-05
thinkn,-2.6642291925215447e-06
thinks,-1.598537515512927e-05
thir,-2.6642291925215447e-06
third,-3.729920869530163e-05
thirdie,-2.6642291925215447e-06
thirsty,-2.6642291925215447e-06
this,-0.0017237562875614394
thiseid,-2.6642291925215447e-06
thisgirl,-2.6642291925215447e-06
thisisme,-2.6642291925215447e-06
thisisnotacceptable,-2.6642291925215447e-06
thism,-2.6642291925215447e-06
thiss,-2.6642291925215447e-06
thisss,-2.6642291925215447e-06
thistimeaap,-2.6642291925215447e-06
thiz,-2.6642291925215447e-06
thk,-0.00011189762608590488
thm,-1.0656916770086179e-05
thn,-3.463497950278008e-05
thng,-1.0656916770086179e-05
thngs,-2.6642291925215447e-06
thnk,-4.795612546538781e-05
thnking,-5.3284583850430894e-06
thnkjuu,-2.6642291925215447e-06
thnks,-5.3284583850430894e-06
thnku,-5.3284583850430894e-06
thnx,-5.3284583850430894e-06
tho,-0.00015186106397372805
thod,-2.6642291925215447e-06
thoda,-0.00015186106397372805
thode,-2.1313833540172358e-05
thodena,-2.6642291925215447e-06
thodi,-0.0001065691677008618
thodisi,-2.6642291925215447e-06
thofa,-2.6642291925215447e-06
thok,-5.3284583850430894e-06
thoka,-1.598537515512927e-05
thokar,-2.6642291925215447e-06
thokathoka,-2.6642291925215447e-06
thokhindi,-2.6642291925215447e-06
thoki,-2.6642291925215447e-06
thoko,-2.6642291925215447e-06
thokti,-2.6642291925215447e-06
thokuga,-2.6642291925215447e-06
thomas,-5.3284583850430894e-06
thonglor,-2.6642291925215447e-06
thoodhu,-2.6642291925215447e-06
thookne,-2.6642291925215447e-06
thooo,-2.6642291925215447e-06
thora,-7.992687577564635e-06
thorai,-2.6642291925215447e-06
thore,-2.6642291925215447e-06
thori,-7.992687577564635e-06
thornton,-2.6642291925215447e-06
thorton,-2.6642291925215447e-06
those,-0.0001785033558989435
thots,-2.6642291925215447e-06
thou,-5.3284583850430894e-06
though,-0.0001065691677008618
thought,-0.00010923339689338334
thoughts,-1.598537515512927e-05
thousands,-5.3284583850430894e-06
thq,-2.6642291925215447e-06
thr,-2.9306521117736996e-05
thrah,-2.6642291925215447e-06
thrash,-2.6642291925215447e-06
thread,-2.6642291925215447e-06
threat,-2.6642291925215447e-06
threatening,-2.6642291925215447e-06
threats,-2.6642291925215447e-06
three,-3.996343788782317e-05
threesome,-2.6642291925215447e-06
threw,-2.6642291925215447e-06
thrgh,-2.6642291925215447e-06
thrill,-2.6642291925215447e-06
thrilled,-2.6642291925215447e-06
thriller,-1.3321145962607725e-05
thrilling,-2.6642291925215447e-06
thrive,-2.6642291925215447e-06
throat,-5.3284583850430894e-06
thrones,-7.992687577564635e-06
through,-8.791956335321099e-05
throughout,-7.992687577564635e-06
throw,-4.795612546538781e-05
throwback,-2.6642291925215447e-06
throwing,-1.0656916770086179e-05
thrown,-7.992687577564635e-06
throws,-5.3284583850430894e-06
thru,-1.598537515512927e-05
thrush,-2.6642291925215447e-06
thrust,-2.6642291925215447e-06
ths,-1.3321145962607725e-05
tht,-3.996343788782317e-05
thts,-1.598537515512927e-05
thtz,-2.6642291925215447e-06
thu,-1.3321145962607725e-05
thug,-5.3284583850430894e-06
thujhse,-2.6642291925215447e-06
thukai,-2.6642291925215447e-06
thukayi,-2.6642291925215447e-06
thukiye,-2.6642291925215447e-06
thukwa,-2.6642291925215447e-06
thullu,-1.0656916770086179e-05
thulu,-2.6642291925215447e-06
thum,-2.6642291925215447e-06
thumbs,-7.992687577564635e-06
thumps,-2.6642291925215447e-06
thums,-2.6642291925215447e-06
thunde,-2.6642291925215447e-06
thunder,-7.992687577564635e-06
thur,-5.3284583850430894e-06
thurs,-1.3321145962607725e-05
thursday,-0.0002877367527923268
thursdays,-2.6642291925215447e-06
thusday,-2.6642291925215447e-06
thustym,-2.6642291925215447e-06
thuus,-2.6642291925215447e-06
thuuuu,-2.6642291925215447e-06
thx,-5.3284583850430894e-06
thy,-1.8649604347650815e-05
thymoma,-2.6642291925215447e-06
ti,-4.529189627286626e-05
tia,-2.6642291925215447e-06
tiaar,-2.6642291925215447e-06
tic,-5.3284583850430894e-06
ticket,-6.926995900556016e-05
ticketing,-2.6642291925215447e-06
tickets,-7.72626465831248e-05
ticks,-2.6642291925215447e-06
tidbits,-2.6642291925215447e-06
tide,-2.6642291925215447e-06
tides,-2.6642291925215447e-06
tie,-1.0656916770086179e-05
tied,-5.3284583850430894e-06
tiene,-2.6642291925215447e-06
tiffany,-2.6642291925215447e-06
tiffin,-2.6642291925215447e-06
tiger,-1.8649604347650815e-05
tigers,-1.0656916770086179e-05
tight,-1.3321145962607725e-05
tihaad,-5.3284583850430894e-06
tik,-1.0656916770086179e-05
tika,-2.6642291925215447e-06
tike,-2.6642291925215447e-06
tiket,-1.0656916770086179e-05
tikhi,-2.6642291925215447e-06
til,-3.463497950278008e-05
tilak,-2.6642291925215447e-06
tilism,-2.6642291925215447e-06
till,-6.127727142799553e-05
tilley,-2.6642291925215447e-06
tilting,-2.6642291925215447e-06
tim,-3.996343788782317e-05
time,-0.0011989031366346952
timeee,-2.6642291925215447e-06
timeflies,-2.6642291925215447e-06
timeframe,-2.6642291925215447e-06
timeg,-7.992687577564635e-06
timeline,-2.6642291925215447e-06
timepas,-2.6642291925215447e-06
times,-0.00010923339689338334
timing,-1.3321145962607725e-05
tims,-5.3284583850430894e-06
timw,-5.3284583850430894e-06
tin,-7.992687577564635e-06
tina,-2.6642291925215447e-06
tinday,-5.3284583850430894e-06
tinde,-1.0656916770086179e-05
tindeshaah,-2.6642291925215447e-06
tindey,-1.0656916770086179e-05
ting,-5.3284583850430894e-06
tinggal,-2.6642291925215447e-06
tingu,-2.6642291925215447e-06
tinka,-5.3284583850430894e-06
tinnitus,-2.6642291925215447e-06
tino,-2.6642291925215447e-06
tiny,-5.3284583850430894e-06
tio,-2.6642291925215447e-06
tip,-5.3284583850430894e-06
tipoff,-2.6642291925215447e-06
tippecanoe,-2.6642291925215447e-06
tips,-1.0656916770086179e-05
tipsarevic,-2.6642291925215447e-06
tiranga,-2.6642291925215447e-06
tirangaa,-5.3284583850430894e-06
tirangey,-2.6642291925215447e-06
tirath,-2.6642291925215447e-06
tire,-2.6642291925215447e-06
tired,-1.3321145962607725e-05
tirnga,-2.6642291925215447e-06
tis,-5.3284583850430894e-06
tissues,-5.3284583850430894e-06
titagargh,-2.6642291925215447e-06
title,-2.1313833540172358e-05
titled,-5.3284583850430894e-06
tittar,-2.6642291925215447e-06
titus,-2.6642291925215447e-06
tiu,-2.6642291925215447e-06
tivu,-2.6642291925215447e-06
tiwari,-5.3284583850430894e-06
tix,-2.1313833540172358e-05
tixx,-2.6642291925215447e-06
tiya,-2.6642291925215447e-06
tje,-1.598537515512927e-05
tjeek,-2.6642291925215447e-06
tjhe,-2.3978062732693904e-05
tjhse,-7.992687577564635e-06
tjme,-5.3284583850430894e-06
tjvwmxmrsk,-2.6642291925215447e-06
tk,-0.00011189762608590488
tkcr,-2.6642291925215447e-06
tkdii,-2.6642291925215447e-06
tke,-5.3284583850430894e-06
tkk,-5.3284583850430894e-06
tklif,-2.6642291925215447e-06
tkts,-2.6642291925215447e-06
tkyyubktuz,-2.6642291925215447e-06
tl,-5.3284583850430894e-06
tlc,-2.6642291925215447e-06
tlist,-2.6642291925215447e-06
tlkng,-2.6642291925215447e-06
tlot,-2.6642291925215447e-06
tm,-5.32845838504309e-05
tmasha,-2.6642291925215447e-06
tmc,-7.992687577564635e-06
tme,-5.3284583850430894e-06
tmh,-7.992687577564635e-06
tmhare,-1.0656916770086179e-05
tmhari,-1.0656916770086179e-05
tmhe,-2.9306521117736996e-05
tmhre,-2.6642291925215447e-06
tmhri,-2.6642291925215447e-06
tmhtour,-7.992687577564635e-06
tmko,-5.3284583850430894e-06
tmne,-7.992687577564635e-06
tmr,-1.0656916770086179e-05
tmse,-2.6642291925215447e-06
tne,-5.3284583850430894e-06
tnews,-2.6642291925215447e-06
tnf,-2.6642291925215447e-06
tnm,-2.6642291925215447e-06
tnsn,-1.598537515512927e-05
tnx,-2.6642291925215447e-06
to,-0.011176441462627881
toads,-2.6642291925215447e-06
toagathar,-2.6642291925215447e-06
toap,-2.6642291925215447e-06
toba,-2.6642291925215447e-06
tobacco,-2.6642291925215447e-06
tobakarle,-2.6642291925215447e-06
tobe,-2.6642291925215447e-06
toblabnehl,-2.6642291925215447e-06
toc,-1.0656916770086179e-05
tocuh,-2.6642291925215447e-06
tod,-6.394150062051708e-05
toda,-2.6642291925215447e-06
todana,-2.6642291925215447e-06
today,-0.00032503596148762844
todays,-2.6642291925215447e-06
todd,-7.992687577564635e-06
todddddddddddddddddd,-5.3284583850430894e-06
tode,-2.6642291925215447e-06
todegi,-2.6642291925215447e-06
todenge,-5.3284583850430894e-06
todey,-2.6642291925215447e-06
todh,-2.6642291925215447e-06
todhdiya,-2.6642291925215447e-06
todhta,-2.6642291925215447e-06
todi,-1.0656916770086179e-05
todiyega,-2.6642291925215447e-06
todke,-5.3284583850430894e-06
todna,-2.6642291925215447e-06
todne,-1.0656916770086179e-05
todo,-7.992687577564635e-06
todroge,-2.6642291925215447e-06
todte,-5.3284583850430894e-06
todti,-2.6642291925215447e-06
todungi,-2.6642291925215447e-06
toe,-1.0656916770086179e-05
toenglish,-2.6642291925215447e-06
tof,-2.6642291925215447e-06
tofasi,-2.6642291925215447e-06
tofeee,-2.6642291925215447e-06
toffee,-1.3321145962607725e-05
tog,-1.598537515512927e-05
togather,-2.6642291925215447e-06
together,-3.729920869530163e-05
togethr,-2.6642291925215447e-06
toh,-0.001433355305576591
tohade,-2.6642291925215447e-06
tohfa,-5.3284583850430894e-06
tohh,-2.6642291925215447e-06
tohi,-2.6642291925215447e-06
toi,-2.1313833540172358e-05
toilet,-4.2627667080344715e-05
toilets,-2.9306521117736996e-05
toivideos,-2.6642291925215447e-06
tojawan,-2.6642291925215447e-06
tok,-5.3284583850430894e-06
tokas,-5.3284583850430894e-06
told,-6.660572981303862e-05
tolerable,-2.6642291925215447e-06
tolerance,-2.6642291925215447e-06
toli,-5.3284583850430894e-06
toll,-2.6642291925215447e-06
tom,-2.9306521117736996e-05
tomake,-2.6642291925215447e-06
tomar,-2.6642291925215447e-06
tomboy,-2.6642291925215447e-06
tommorow,-2.6642291925215447e-06
tomolols,-2.6642291925215447e-06
tomorrow,-0.0013028080751430354
tomorrows,-2.6642291925215447e-06
tomorrw,-2.6642291925215447e-06
ton,-2.6642291925215447e-06
tond,-2.6642291925215447e-06
tone,-7.992687577564635e-06
tong,-5.3284583850430894e-06
tongue,-2.6642291925215447e-06
tonhi,-2.6642291925215447e-06
tonight,-0.00014120414720364188
tonite,-5.3284583850430894e-06
tons,-2.6642291925215447e-06
tonsil,-2.6642291925215447e-06
tonsillitis,-2.6642291925215447e-06
tony,-5.3284583850430894e-06
too,-0.0004609116503062272
toode,-2.6642291925215447e-06
toofunny,-2.6642291925215447e-06
tooi,-7.992687577564635e-06
took,-5.32845838504309e-05
tool,-2.6642291925215447e-06
toolittletoolate,-2.6642291925215447e-06
toon,-2.6642291925215447e-06
toone,-2.6642291925215447e-06
toons,-5.3284583850430894e-06
tooo,-1.0656916770086179e-05
toooo,-2.6642291925215447e-06
tooooo,-2.6642291925215447e-06
tooooooo,-2.6642291925215447e-06
toot,-1.3321145962607725e-05
tooth,-2.6642291925215447e-06
toothpaste,-2.6642291925215447e-06
toothta,-2.6642291925215447e-06
toowoomba,-2.6642291925215447e-06
top,-0.00016518220993633578
topa,-7.992687577564635e-06
tope,-5.3284583850430894e-06
toper,-2.6642291925215447e-06
topguy,-2.6642291925215447e-06
tophiyan,-2.6642291925215447e-06
topi,-1.3321145962607725e-05
topic,-2.3978062732693904e-05
topics,-5.3284583850430894e-06
topless,-2.6642291925215447e-06
topman,-2.6642291925215447e-06
topon,-2.6642291925215447e-06
topped,-2.6642291925215447e-06
topper,-1.8649604347650815e-05
toppers,-7.992687577564635e-06
toppr,-2.6642291925215447e-06
tops,-2.6642291925215447e-06
tor,-5.3284583850430894e-06
torchlight,-2.6642291925215447e-06
torogi,-2.6642291925215447e-06
toronto,-2.6642291925215447e-06
torres,-2.6642291925215447e-06
torri,-2.6642291925215447e-06
torture,-1.0656916770086179e-05
toss,-2.9306521117736996e-05
tossing,-2.6642291925215447e-06
total,-4.2627667080344715e-05
totalg,-2.6642291925215447e-06
totally,-5.32845838504309e-05
totaly,-1.3321145962607725e-05
tothe,-2.6642291925215447e-06
totke,-1.0656916770086179e-05
totlly,-2.6642291925215447e-06
tottaly,-7.992687577564635e-06
totti,-2.6642291925215447e-06
tou,-3.996343788782317e-05
touba,-2.6642291925215447e-06
touch,-3.729920869530163e-05
touchdown,-2.6642291925215447e-06
touched,-7.992687577564635e-06
touches,-7.992687577564635e-06
touching,-1.3321145962607725e-05
tough,-3.197075031025854e-05
tougher,-5.3284583850430894e-06
toughg,-2.6642291925215447e-06
toughs,-2.6642291925215447e-06
tounge,-2.6642291925215447e-06
toungh,-2.6642291925215447e-06
tounghdekharhah,-2.6642291925215447e-06
tour,-5.062035465790935e-05
touring,-2.6642291925215447e-06
tourism,-1.0656916770086179e-05
tourist,-2.6642291925215447e-06
tourists,-2.6642291925215447e-06
tournament,-1.598537515512927e-05
tourney,-2.6642291925215447e-06
tours,-2.6642291925215447e-06
tovah,-2.6642291925215447e-06
tow,-7.992687577564635e-06
toward,-2.6642291925215447e-06
towards,-5.062035465790935e-05
towed,-2.6642291925215447e-06
tower,-5.3284583850430894e-06
town,-5.062035465790935e-05
townhouse,-2.6642291925215447e-06
towns,-2.6642291925215447e-06
toxic,-2.6642291925215447e-06
toy,-1.0656916770086179e-05
toying,-2.6642291925215447e-06
toyota,-2.6642291925215447e-06
toys,-5.3284583850430894e-06
tp,-5.3284583850430894e-06
tr,-2.6642291925215447e-06
tra,-2.6642291925215447e-06
trachomatis,-2.6642291925215447e-06
track,-2.3978062732693904e-05
tracker,-2.6642291925215447e-06
tracking,-2.6642291925215447e-06
tracks,-7.992687577564635e-06
tractor,-2.6642291925215447e-06
trade,-1.3321145962607725e-05
traded,-1.0656916770086179e-05
tradeoff,-2.6642291925215447e-06
tradeoffs,-5.3284583850430894e-06
traders,-5.3284583850430894e-06
trading,-7.992687577564635e-06
traditional,-2.6642291925215447e-06
traf,-1.0656916770086179e-05
trafcse,-2.6642291925215447e-06
traffic,-1.598537515512927e-05
trafficking,-2.6642291925215447e-06
tragedies,-2.6642291925215447e-06
tragedy,-2.6642291925215447e-06
trah,-7.992687577564635e-06
trail,-5.3284583850430894e-06
trailed,-2.6642291925215447e-06
trailer,-6.394150062051708e-05
trailers,-5.3284583850430894e-06
trailor,-1.598537515512927e-05
trailr,-2.6642291925215447e-06
train,-0.00011189762608590488
trainee,-2.6642291925215447e-06
trainer,-2.6642291925215447e-06
traing,-2.6642291925215447e-06
training,-2.1313833540172358e-05
traino,-2.6642291925215447e-06
